 Flux (Janskies) at 10 Mpc and normalised flux for a model with the following parameters: 
 Luminosity: 5.2e9 Lsun
 Mass-loss rate: 3.0e-3 Msun/yr
 Wind terminal velocity: 150.0 km/s
 Effective temperature (at optical depth 10): 31.9e3 K 
 Effective temperature (at optical depth 2/3): 18.2e3 K 
 Inner boundary: 16.0e13 cm 
 Abundances (mass fractions): H=7.010E-01,He=2.800E-01,C=3.026E-03,N=1.182E-03,O=9.634E-03,Fe=1.360E-03 
 	 Wavelength 	 Flux 	 	 Normalised Flux 
 	 (Angstrom) 	 (Jy (at 10 Mpc)) 	 
       10.0120729149        1.040400000e-107             1.000000000
	286.494354092	0.00023466075	0.083971144725
	286.531463839	1.37172e-05	0.00490718118925
	286.569699388	4.597425e-05	0.0164436151942
	286.607945143	0.00021392	0.076514453305
	286.64363839	0.000312275	0.111709794
	286.670301034	0.00034957	0.1250757055
	286.693089339	0.0003731875	0.13355817165
	286.72392279	0.000441515	0.15808301395
	286.761428031	0.0004534175	0.16247205245
	286.799690686	0.00036939	0.13249004524
	286.837956693	4.0346e-05	0.0144873596665
	286.876239774	6.26825e-05	0.0225514471958
	286.914512483	0.000248915	0.0896795251075
	286.951030602	0.0003353975	0.121028389225
	286.978993528	0.00035892	0.129695129425
	287.001542415	0.000179387	0.0648860225725
	287.031281155	1.3106325e-05	0.004748833155
	287.068406443	1.30693e-05	0.00475001390025
	287.106702951	0.00013717575	0.0499890097675
	287.143888855	0.00025881	0.09456206738
	287.173361075	4.8496e-05	0.017759376277
	287.195658471	1.11565e-05	0.00409476781625
	287.223985853	7.283925e-06	0.00268179016075
	287.260410973	1.5109e-05	0.00558250945675
	287.298152967	1.31585e-05	0.004882935668
	287.329157693	9.116425e-06	0.0033965767235
	287.351940593	2.014525e-05	0.00753061641225
	287.378756102	3.477375e-05	0.0130395740315
	287.406788729	1.90025e-05	0.00715596894625
	287.429225753	3.17575e-05	0.0120038998045
	287.454773889	0.00014170575	0.053766135115
	287.477321793	0.0002558275	0.09739374053
	287.506559488	0.00023479325	0.089752546585
	287.53528579	3.052275e-05	0.011725672797
	287.557673919	1.211e-05	0.00467209668475
	287.586500374	3.20805e-05	0.0124565092793
	287.623265849	0.0002040625	0.0797534089075
	287.659799008	0.000364	0.14321988785
	287.687686294	0.000433645	0.171560704025
	287.710319083	0.00046502	0.184828165825
	287.740239419	0.0005328475	0.21314040275
	287.777499997	0.0005791925	0.233510624425
	287.815903049	0.000579255	0.235512733725
	287.854316352	0.000578965	0.2374281575
	287.892719176	0.0005863225	0.242551672275
	287.943017969	0.000596545	0.249664561425
	287.993913399	0.000605525	0.25642209535
	288.032346564	0.000579815	0.247689452375
	288.070776147	0.000230135	0.09911519778
	288.109222907	0.0002863675	0.124582738302
	288.14765916	0.0004944725	0.2168330157
	288.184076336	0.000539955	0.238575876425
	288.211760587	0.0005360175	0.238193841825
	288.234468993	0.00056804	0.2535975065
	288.264699408	0.0004582375	0.20573285095
	288.302116736	0.0004558225	0.206223604
	288.340583677	0.0005895325	0.268387961025
	288.37856846	0.0001882575	0.0860931489775
	288.410118972	1.0217775e-05	0.0046982186385
	288.433344192	6.320575e-06	0.0029158027265
	288.460923993	4.04935e-05	0.0187564241405
	288.496976422	0.000234075	0.108826854028
	288.531899049	0.0003850725	0.179703801525
	288.557462948	0.0004500825	0.210617862
	288.581246784	0.000484535	0.227268000525
	288.61360608	0.000562845	0.26471985675
	288.651704599	0.0005899425	0.2781439909
	288.690216242	0.00058008	0.273950853625
	288.728745115	0.00056664	0.267857226475
	288.767270365	0.00055743	0.263568259125
	288.805798942	0.000544855	0.25748067855
	288.844337803	0.0005191425	0.244997272475
	288.88287999	0.00026783075	0.126195881238
	288.921369809	1.2468875e-05	0.0058588759815
	288.956005344	5.0305e-06	0.00235644650275
	288.981233581	3.578225e-06	0.0016720348115
	289.005393805	5.7842e-06	0.00269489562675
	289.036851959	8.839875e-06	0.0041040161995
	289.063717822	1.016055e-05	0.004699505982
	289.084992602	1.768e-05	0.00815255127625
	289.106270536	2.55955e-05	0.0117647377675
	289.128039577	2.8392e-05	0.0130069901525
	289.150523035	1.593575e-05	0.007274344277
	289.175931847	8.5365e-06	0.003879611771
	289.198562229	1.3396475e-05	0.006061141547
	289.223498123	8.560125e-05	0.03856208653
	289.245717391	0.0001989525	0.08929881151
	289.273613184	0.0002705025	0.1208412256
	289.297661607	8.41285e-05	0.037436651745
	289.319278012	2.215925e-05	0.0098193632745
	289.347753601	1.00896e-05	0.00444697320825
	289.384398171	4.160025e-06	0.001821263119
	289.422176482	1.5385975e-05	0.00667279464175
	289.452712134	0.00011808725	0.0509755035075
	289.47467306	0.0001983575	0.085279589605
	289.496840105	0.0001680875	0.0719943343725
	289.518807758	3.213325e-05	0.0137035474755
	289.5402195	1.4066e-05	0.0059720092595
	289.564018781	1.789025e-05	0.007556684133
	289.589479232	8.0393e-05	0.033795944065
	289.61328661	0.0001926675	0.0806583423375
	289.644786338	0.00021767	0.0906519220575
	289.673619639	5.829075e-05	0.0241636182168
	289.696244038	1.03529e-05	0.00427442004475
	289.725549873	5.12075e-06	0.00210314214675
	289.757815994	3.011275e-05	0.0122957981608
	289.781853964	9.79055e-05	0.0398485594725
	289.806232248	8.018875e-05	0.0325203322525
	289.829003422	7.92565e-05	0.0320228815075
	289.852597877	7.4022e-05	0.0298156349675
	289.874248212	2.022525e-05	0.008121594818
	289.899062597	7.836925e-06	0.00313644167025
	289.925654454	4.3443e-06	0.00173257481725
	289.948072874	2.732075e-06	0.00108666936048
	289.970466694	2.305275e-06	0.000914502085525
	289.998586695	2.2442e-06	0.000887618984
	290.028037656	2.210775e-06	0.000871599558525
	290.05068936	1.154795e-05	0.00454034000675
	290.077231987	5.096375e-05	0.0199967823775
	290.100354526	1.3096225e-05	0.0051274317305
	290.124280998	5.9012e-06	0.00230532607175
	290.145480505	4.455675e-06	0.00173748750575
	290.167799582	4.271e-06	0.00166253800375
	290.19836669	1.004645e-05	0.0039007526375
	290.234854625	1.775775e-05	0.006882046637
	290.264416777	1.779425e-05	0.00688399341075
	290.286950841	4.19565e-05	0.01621173386
	290.310577739	6.086175e-05	0.023491490225
	290.334778	2.26885e-05	0.0087480707895
	290.365661411	6.968125e-06	0.002682822771
	290.391059053	5.010175e-06	0.00192677906725
	290.414309123	3.52015e-06	0.00135258854
	290.436929765	2.318e-06	0.000889949072225
	290.460201176	1.9512e-06	0.000748551243875
	290.481977604	5.808125e-06	0.00222663517623
	290.505052138	9.768375e-06	0.00374296296
	290.530537767	1.166395e-05	0.0044664594895
	290.561068519	1.748775e-05	0.0066930557995
	290.584782265	8.408025e-06	0.0032167930045
	290.610725585	5.67835e-06	0.002171782063
	290.641998756	2.7130475e-05	0.0103732239945
	290.666289333	0.00012221375	0.0467215749925
	290.691556624	0.000183185	0.0700230248175
	290.721874545	4.76415e-05	0.0182099104275
	290.745466517	1.2126125e-05	0.00463477212875
	290.7715725	5.984775e-06	0.00228741752675
	290.805658947	1.4307125e-05	0.00546831886925
	290.835542054	1.0404375e-05	0.00397678676825
	290.85817899	5.03095e-06	0.00192304061275
	290.885031898	2.768875e-06	0.00105845710798
	290.907859959	2.312675e-06	0.000884129886125
	290.9306494	1.4682725e-05	0.005613743216
	290.960304275	9.275225e-05	0.0354669429325
	290.985763688	7.3143e-05	0.0279719009075
	291.009073778	1.0895875e-05	0.00416751039675
	291.031758918	4.6002e-06	0.0017597758925
	291.059915607	2.2021e-06	0.00084254347115
	291.096486395	2.272675e-06	0.0008697903867
	291.135108934	1.76127e-05	0.00674261618675
	291.168417909	1.19759e-05	0.00458557932325
	291.192464233	7.1433e-06	0.00273570304975
	291.217080451	6.019075e-06	0.002305618009
	291.24008094	7.2425e-06	0.002774792891
	291.26751389	2.0936e-05	0.00802279724675
	291.300860397	6.29555e-06	0.00241299786875
	291.326917329	2.5079e-06	0.00096144190585
	291.350841339	1.46755e-06	0.000562717808125
	291.373940826	2.756625e-06	0.00105721230065
	291.400450127	5.22005e-06	0.00200232362325
	291.430448612	9.1222e-06	0.003499846522
	291.4533553	2.456925e-05	0.009427574251
	291.474522782	2.2744e-05	0.0087283008615
	291.496997206	1.7233e-05	0.00661434219675
	291.526604661	3.3716e-05	0.0129433270902
	291.55241846	0.00011835625	0.0454419972125
	291.576450449	0.00019921	0.07649502163
	291.604946466	0.00010902775	0.041871139915
	291.62766784	1.3516675e-05	0.005191646899
	291.649073452	4.02825e-06	0.00154737476825
	291.672149439	1.632075e-06	0.000626979700325
	291.70115382	2.394025e-06	0.00091975205755
	291.725004355	9.665275e-06	0.0037133760755
	291.751165878	1.753575e-05	0.00673725361275
	291.782337101	1.794825e-05	0.00689552190525
	291.806413931	5.807875e-05	0.022311546455
	291.830061623	0.000179195	0.0688318393025
	291.853038369	0.000122787	0.04715878565
	291.882490864	1.59323e-05	0.006117502796
	291.90887224	6.145175e-06	0.00235882079625
	291.932557919	1.4224725e-05	0.005458132749
	291.964080838	0.000144452	0.055402755865
	291.99383281	0.00026713	0.102410326105
	292.016501089	0.00015426325	0.0591204710825
	292.0403037	4.548575e-05	0.0174238171425
	292.06455135	5.3399e-05	0.0204437172175
	292.095981772	0.0001818025	0.06955128154
	292.122686396	0.000292825	0.1119555707
	292.146235966	0.0001743915	0.0666384652175
	292.174530257	3.821375e-05	0.0145889778175
	292.197532731	2.31725e-05	0.00883949305575
	292.225488178	2.31225e-05	0.008810507431
	292.261853853	1.2314225e-05	0.00468579399425
	292.295841523	1.399775e-05	0.00531720438375
	292.320402211	2.450525e-05	0.0092978549305
	292.343406322	3.965675e-05	0.0150287033025
	292.364297005	8.6584e-05	0.032774875005
	292.389339916	0.0002034725	0.07691491926
	292.413609731	0.00010862375	0.0410128744625
	292.436607119	1.816575e-05	0.0068488217805
	292.458980479	7.385875e-06	0.002780307576
	292.481892222	9.30775e-06	0.003497595588
	292.508318114	4.2953e-05	0.0161096099515
	292.543305457	2.435325e-05	0.0091137424665
	292.575781046	7.4756e-06	0.00279000778875
	292.598939505	3.909825e-06	0.00145635540325
	292.622744468	3.0335e-06	0.00112754863102
	292.654730875	5.440375e-05	0.0201560683962
	292.684688071	0.0001885925	0.0697206078375
	292.706656354	0.000263705	0.097300579665
	292.729149628	0.00016365725	0.0602799181475
	292.751796499	1.8384875e-05	0.00675713561825
	292.782209903	5.32595e-06	0.001951725304
	292.812772359	3.451075e-06	0.00126047271475
	292.835839689	2.5121975e-05	0.00915166862125
	292.858481553	2.836975e-05	0.0103185357623
	292.886077173	8.0049e-06	0.0029033637055
	292.915666815	4.957325e-06	0.00179242411325
	292.938535692	1.04868e-05	0.0037817539435
	292.967091192	0.00010760325	0.03869078005
	293.003011612	7.253375e-05	0.026014233965
	293.033448297	2.2762e-05	0.00813497119525
	293.056328409	1.84955e-05	0.0065957180925
	293.084921204	1.318725e-05	0.004689274539
	293.121594232	1.627425e-05	0.00576791627625
	293.154764506	7.6195e-06	0.0026917932095
	293.178738662	9.404975e-06	0.00331449232225
	293.203835248	1.2550225e-05	0.00441399450125
	293.227136297	7.56675e-06	0.00265561830975
	293.254163176	5.134975e-06	0.0017978862065
	293.283612063	1.121945e-05	0.00391725668875
	293.306294507	1.1403075e-05	0.00397529527525
	293.328915914	5.9354e-06	0.0020652843545
	293.356320343	3.9271e-06	0.00136351128275
	293.381870649	4.8543e-06	0.001681960129
	293.403484342	8.861375e-06	0.00306570887475
	293.431075076	2.397575e-05	0.008277094911
	293.463999575	0.0001310815	0.0451618821
	293.489403424	0.0002202975	0.0757922215875
	293.513928241	0.000237425	0.08156978181
	293.541913199	9.6327e-05	0.033048816345
	293.564779381	1.3641825e-05	0.004673953813
	293.594262179	3.036875e-06	0.0010389003688
	293.631824932	9.602975e-07	0.000327727487125
	293.670864321	2.0884e-06	0.000711530745425
	293.705022256	3.471725e-06	0.00118110382747
	293.729712422	7.60745e-06	0.00258589414775
	293.751456545	1.1831775e-05	0.0040187829855
	293.778133928	1.3321675e-05	0.004521636228
	293.804520796	6.2791e-06	0.00212965892125
	293.826268785	3.778075e-06	0.00128068512025
	293.852059661	2.459575e-06	0.000833200777175
	293.878733501	4.655025e-06	0.001575879806
	293.902106046	6.4917e-06	0.00219648005175
	293.932787714	3.241425e-05	0.0109598176495
	293.960578693	0.00013363725	0.045166958645
	293.981823657	0.0002130125	0.071972577795
	294.005825337	0.00028765	0.0971614805825
	294.033075072	0.0003099725	0.104671441075
	294.056147655	0.0001908515	0.0644355243825
	294.085758037	1.734695e-05	0.00585562824125
	294.1134409	3.230475e-06	0.00109031692245
	294.136764209	9.95185e-07	0.000335851744125
	294.16810834	1.73135e-06	0.00058420778205
	294.206366614	2.096075e-06	0.0007071715095
	294.240865841	1.4588925e-05	0.00492134418725
	294.265841144	9.897825e-05	0.03338675848
	294.287585279	0.0001800275	0.06072250991
	294.314092849	0.00011191925	0.0377480059125
	294.33920341	1.44535e-05	0.004874585656
	294.363892143	6.122725e-06	0.002064873236
	294.397583029	2.76505e-06	0.000932462242775
	294.436587786	4.75185e-05	0.0160229978043
	294.474915812	5.666025e-05	0.0191035308422
	294.505659078	1.2732475e-05	0.0042919749015
	294.528697334	7.410325e-06	0.002497482241
	294.557303232	8.7683e-06	0.002954319695
	294.594034481	1.084985e-05	0.00365444998675
	294.627104534	1.2218975e-05	0.00411389113025
	294.650769876	3.6412e-05	0.012255648109
	294.672129228	2.5636e-05	0.008626521506
	294.69462149	1.2238025e-05	0.004116863551
	294.72327402	6.959075e-06	0.0023400629295
	294.747606825	1.331445e-05	0.00447510298775
	294.770161337	2.748825e-05	0.00923593366225
	294.800625972	9.1936e-06	0.0030871880345
	294.832937858	5.490825e-06	0.00184250689825
	294.856861046	4.476825e-06	0.001501443563
	294.883333533	3.287575e-06	0.00110190456395
	294.916374459	3.850275e-06	0.001289361135
	294.942719538	1.55373e-05	0.00519943323925
	294.964636357	4.009475e-05	0.013410540665
	294.987006396	2.419175e-05	0.008086769929
	295.012384398	1.658875e-05	0.00554107553275
	295.035037477	2.8051e-05	0.00936310082975
	295.057040603	8.75235e-05	0.0291962449725
	295.080383091	9.228275e-05	0.0307647867
	295.102625367	5.501075e-05	0.018326763815
	295.125059881	5.39665e-05	0.017965814885
	295.147287114	0.00010716625	0.03565127484
	295.17133416	7.977775e-05	0.0265250977492
	295.202041551	1.01743e-05	0.00337956469275
	295.227623652	5.157925e-06	0.0017118724525
	295.251378442	8.438075e-06	0.002798340483
	295.274409924	6.39365e-05	0.02118885011
	295.302949976	0.00019309	0.06394582881
	295.336506832	2.299225e-05	0.0076079795265
	295.362257743	9.0983e-06	0.00300833869625
	295.385590342	4.817875e-06	0.0015920684345
	295.408846576	6.834275e-06	0.00225658259105
	295.439414275	8.938e-06	0.002949589102
	295.47615463	2.569525e-06	0.000847037641725
	295.5055781	2.45165e-06	0.000807546358675
	295.528991609	8.052375e-06	0.00265066312425
	295.555176835	1.9335e-05	0.00636155704575
	295.578452508	1.303925e-05	0.0042881498175
	295.603874074	1.140125e-05	0.00374773508
	295.625750797	2.8038e-05	0.009213176939
	295.647521449	0.00012219875	0.0401430682625
	295.669229655	0.0001606025	0.052748185325
	295.69303369	7.505025e-05	0.0246444724475
	295.715229856	7.67025e-05	0.0251830066
	295.737166834	9.07835e-05	0.0298023958925
	295.763177575	2.720825e-05	0.00893093024025
	295.792359181	5.070425e-06	0.00166408483575
	295.815577321	3.34055e-06	0.00109624733725
	295.840083602	2.0547725e-05	0.00674248163125
	295.863535559	0.000178195	0.058470839325
	295.885713538	0.000278765	0.0914702538275
	295.910238812	9.960325e-05	0.0326833566022
	295.932847379	1.4517e-05	0.00476406309775
	295.954451438	8.6208e-06	0.0028295887875
	295.980872998	6.64915e-06	0.002183199506
	296.016389172	6.941875e-05	0.0228108863072
	296.052797976	0.0003121675	0.102641938382
	296.079821654	0.0004622925	0.152097790975
	296.100774527	0.00053761	0.1769761153
	296.123617059	0.0004813725	0.158558407275
	296.154757083	9.020275e-05	0.029735788355
	296.193226636	3.293325e-05	0.0108732596035
	296.232745249	0.00018751725	0.0620142939575
	296.271674134	0.000403485	0.1336448956
	296.303657648	0.0004918225	0.163148525225
	296.327087885	0.000518455	0.1721967179
	296.349584451	0.0005363625	0.178377587175
	296.377182698	0.0005781025	0.1925892403
	296.413731869	0.000566735	0.1892590301
	296.453280033	0.00053734	0.179957362425
	296.492838752	0.00030916025	0.103819620173
	296.532408029	2.266775e-05	0.0076418959815
	296.571973201	1.4012e-05	0.00474244203
	296.611548932	2.0997e-05	0.00714089531025
	296.648001548	1.378625e-05	0.0047054970915
	296.674913811	9.148975e-06	0.0031335118175
	296.698946157	2.131975e-05	0.0073269338785
	296.725148194	6.5554e-05	0.0225989286925
	296.748887592	0.0001145665	0.039627889025
	296.779784588	0.000139355	0.0484042157125
	296.806617922	6.961375e-05	0.0242709469
	296.830605478	2.4093e-05	0.008431677563
	296.855530048	1.266325e-05	0.0044504575795
	296.879937132	2.08155e-05	0.007350734888
	296.911148088	0.00016736675	0.059413876245
	296.936718471	0.000324765	0.115751297875
	296.958719407	0.0002063925	0.073821202155
	296.983238985	6.340125e-05	0.02278625557
	297.006725437	4.42755e-05	0.015989187695
	297.038235421	0.00012347225	0.044908281025
	297.072504235	0.0003118575	0.114130450133
	297.09785952	0.000148036	0.0544332380375
	297.122438962	3.4403e-05	0.0127147210445
	297.146359652	1.1149275e-05	0.00414346829725
	297.172987104	6.806925e-06	0.00254496879625
	297.208708937	3.9700625e-05	0.0149902645313
	297.245595859	0.00025083	0.0953540490225
	297.27316936	0.0004104075	0.15691879285
	297.296296292	0.000379915	0.1459645082
	297.319338324	0.000179505	0.069325237235
	297.348157104	0.0001527975	0.0594235350575
	297.38017444	8.281325e-05	0.032402267475
	297.404158767	2.005e-05	0.007890740149
	297.427335556	7.58605e-06	0.0030009559525
	297.452183536	6.668675e-06	0.0026536284355
	297.478194071	3.24715e-05	0.0129984797858
	297.501124097	0.00013898075	0.0558851851125
	297.524714681	0.0002484	0.10036284425
	297.552694519	0.0003384625	0.1375210894
	297.575207678	0.00038701	0.157954861975
	297.59725163	0.0004489825	0.1840381423
	297.621381912	0.0004794175	0.197390936125
	297.645006267	0.0004086625	0.168954243225
	297.668287105	0.00018016	0.0747820891425
	297.69311617	0.00010126175	0.0422253983925
	297.715391919	0.0001517325	0.0635229449375
	297.742801568	0.00033103	0.13920072285
	297.770097723	0.0004320075	0.18237717095
	297.793191129	0.000415585	0.17602019675
	297.818277648	0.0004918525	0.20900915445
	297.840431625	0.00058083	0.247468594225
	297.869418095	0.0006721575	0.287322578725
	297.899912254	0.000708815	0.303944185225
	297.923247774	0.00069958	0.30064186075
	297.945661608	0.000708615	0.305119403475
	297.969263542	0.0007367475	0.317854942275
	298.000711449	0.00054063	0.23377944165
	298.029743659	0.00010825825	0.046923991365
	298.052729154	7.3716e-05	0.0320108814975
	298.075621879	9.17295e-05	0.0398921962075
	298.104957999	0.00017477	0.07614269162
